transaction_id,rule_id,severity,weight,remarks,raw_score,transaction_timestamp,customer_id,customer_account,channel,device_id,amount,currency,is_new_beneficiary,beneficiary_account,entered_beneficiary_name,official_beneficiary_account_name,customer_account_balance
TX-007106,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-01-31T10:00:00+00:00,2336,PL324127181521234471521911,Mobile,MOB-ANDROID-5927CD9D,11348.12,EUR,False,RU023176948015772292051464,Dr Mohamed Thompson,Dr Mohamed Thompson,94456.06
TX-007154,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-01-31T17:25:23+00:00,1009,SE459065055130224539856591,Web,WEB-SAFARI-FAB76FA3,1085.82,EUR,False,CY352504103060437476597700,Anna Potters-Hexspoor,Anna Potters-Hexspoor,98198.27
TX-007222,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-01-31T21:56:07+00:00,1089,CY257082075043453215725082,Web,WEB-CHROME-E7D97B5C,2381.19,EUR,False,GR809876570600612947302764,Prof. Harold Rosemann B.A.,Prof. Harold Rosemann B.A.,356944.17
TX-007237,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-01-31T22:40:05+00:00,1024,DE427589443425458760268507,Mobile,MOB-ANDROID-B0DF183F,2275.33,EUR,False,BE438434240733675587548095,Georges Boyer de la Duhamel,Georges Boyer de la Duhamel,92255.2
TX-007304,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T03:40:01+00:00,1099,IT477572470021381099398746,Web,WEB-SAFARI-D2E23531,563.73,EUR,True,CY249217446248641296681339,Sig. Raffaello Tornatore,Sig. Raffaello Tornatore,365773.4
TX-007308,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T03:58:14+00:00,1082,MT816112203253722896097998,Mobile,MOB-ANDROID-82F7DB31,5476.31,EUR,False,CZ551154640956352422327287,René Ledoux,René Ledoux,326347.37
TX-007337,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T05:14:11+00:00,1095,HR267354953132870957991628,Phone,PHONE-IVR-10EA05A2,309.22,EUR,True,SE610332059735903901659905,Gerard Smith,Gerard Smith,179303.95
TX-007400,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T15:00:00+00:00,2222,PL797847604260971612635673,Mobile,MOB-ANDROID-EEAA1A6A,7072.96,EUR,False,DE977003988666677800357117,Cameron Collins,Cameron Collins,70000.08
TX-007405,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T15:51:00+00:00,2335,PL847013413009928583679267,Mobile,MOB-ANDROID-3611571C,1981.24,EUR,False,DE246195113590484789769243,Mr Edward Clayton,Mr Edward Clayton,156673.66
TX-007406,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T16:00:00+00:00,2230,PL398984984197689883348242,Mobile,MOB-ANDROID-0AE31E9C,9301.09,EUR,False,DE377744771832856430039112,Mitchell Johnson,Mitchell Johnson,437956.29
TX-007418,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T18:08:40+00:00,1031,SI183666768696345702711595,Branch,BRANCH-TERM-0FDB492E,2626.69,EUR,True,ES883792701528899847904950,Flora Interiano-Cuomo,Flora Interiano-Cuomo,433219.8
TX-007443,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T20:15:05+00:00,1023,LV136679226110045227746976,Mobile,MOB-IOS-BF0EACFC,2605.19,EUR,False,CY098593510435464448331263,Plinio Novoa,Plinio Novoa,32756.33
TX-007483,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-01T23:00:00+00:00,2070,PL858423057443055802908923,ATM,ATM-191BC06F,4107.08,EUR,False,DE757604600551266539432354,Sylvie Rodrigues,Sylvie Rodrigues,106938.23
TX-007522,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T02:00:00+00:00,2232,PL101541694933149369655153,Corporate API,CORPAPI-E35A5E1D,2262.95,EUR,False,DE175076530655663686482509,Olga Rozumek,Olga Rozumek,386183.34
TX-007604,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T07:00:00+00:00,2056,PL158443667308938104745965,Phone,PHONE-IVR-D8AB0B9A,12978.92,EUR,False,DE169524303141672011607932,Philippe Morel-Marchand,Philippe Morel-Marchand,428342.19
TX-007640,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T13:00:00+00:00,2058,PL385210359469338056847200,Mobile,MOB-IOS-95E5A22A,8430.61,EUR,False,DE888230676748971927234503,Alfred Boulanger,Alfred Boulanger,104923.72
TX-007645,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T14:00:00+00:00,2237,PL430082395562051292391243,ATM,ATM-CEBB1C36,4912.72,EUR,False,DE572223121571158056506147,Samuel Cole,Samuel Cole,249295.94
TX-007690,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T22:00:00+00:00,2049,PL969856162210340622266467,Mobile,MOB-IOS-24BC73B4,9362.27,EUR,False,DE039886007511898479607872,Marc Collin,Marc Collin,389567.0
TX-007710,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T22:42:51+00:00,1056,MT166193739715501344653619,Mobile,MOB-IOS-D64ACAD1,820.42,EUR,False,LV281687007082015084078729,Sig.ra Donna Cerutti,Sig.ra Donna Cerutti,405123.55
TX-007712,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T22:48:10+00:00,1030,FI146143564281342559296256,Mobile,MOB-ANDROID-ADBB55F6,9123.12,EUR,False,MT883229368612798677786276,François-Xavier Auger,François-Xavier Auger,104868.57
TX-007713,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-02T22:53:19+00:00,1013,GR834996619563651637154832,Web,WEB-SAFARI-7D643AEB,4207.9,EUR,False,PL151342701550533739277556,Lucy-Pauline Blot,Lucy-Pauline Blot,317144.92
TX-007769,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-03T02:29:46+00:00,1067,CZ752152281404453230435803,Branch,BRANCH-TERM-DEE09E31,878.7,EUR,False,BG255755382944015553152572,Steven Pritchard,Steven Pritchard,450688.26
TX-007827,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-03T06:18:33+00:00,1042,MT824101837512445132435760,Phone,PHONE-IVR-3BFE39A5,563.68,EUR,False,LU022085949461480924503107,Gerald Hall,Gerald Hall,450007.26
TX-007875,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-03T16:00:00+00:00,2051,PL173702904214778515664951,ATM,ATM-488B3965,11791.24,EUR,False,DE922811465164995424776718,Eryk Smal,Eryk Smal,435846.06
TX-007898,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-03T18:51:00+00:00,2335,PL847013413009928583679267,Corporate API,CORPAPI-0D1CBEBC,1916.37,EUR,False,DE981213089228597611024870,Emmanuel Lambert,Emmanuel Lambert,142539.0
TX-007955,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-03T23:15:17+00:00,1097,CY538893931311979619697251,Mobile,MOB-ANDROID-CB16E076,4201.92,EUR,False,FI385696639520262490669312,Dani de Bont-Koeman,Dani de Bont-Koeman,89504.61
TX-008102,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T15:51:00+00:00,2335,PL847013413009928583679267,Mobile,MOB-ANDROID-E241636E,1899.3,EUR,False,DE378252626988220606197483,Gerard Rice,Gerard Rice,41520.27
TX-008132,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T20:01:31+00:00,1029,FI299740684690723155710862,Branch,BRANCH-TERM-2FCE65A3,1038.87,EUR,False,IE368251636853953844651106,Ricky Lloyd-Duncan,Ricky Lloyd-Duncan,233637.53
TX-008153,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T21:27:38+00:00,1052,HR199757809646387619490111,Corporate API,CORPAPI-F0E1BEAE,380.91,EUR,False,EE850174256916147790038726,Duncan Gallagher,Duncan Gallagher,97723.75
TX-008157,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T21:56:43+00:00,1062,HR222793706601345873192621,Web,WEB-CHROME-BD9CDDA3,1756.52,EUR,False,RO597524988389430079107548,Zoey Kerkhof,Zoey Kerkhof,376488.64
TX-008165,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T22:09:58+00:00,1032,SI861919879983705466589120,Web,WEB-CHROME-90FAB98B,289.61,EUR,False,NL084992250745536196460253,Lolita Orengo,Lolita Orengo,155105.06
TX-008168,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-04T22:16:35+00:00,1100,ES546203540008640269417482,Phone,PHONE-IVR-AA73EEAC,186.02,EUR,False,DE300635027426725007909792,Noëlle Ooms,Noëlle Ooms,376383.49
TX-008238,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-05T03:00:00+00:00,2044,PL303795948608982955589075,Phone,PHONE-IVR-BFED206D,7078.22,EUR,False,DE453567601526173333409654,Jules de Leroux,Jules de Leroux,8339.41
TX-008268,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-05T04:43:25+00:00,1038,LV106079053413395817004464,Mobile,MOB-IOS-97D7D356,1406.33,EUR,False,NO573308131405114162324181,Dr. Thies Lehmann,Dr. Thies Lehmann,151624.8
TX-008288,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-05T06:00:00+00:00,2052,PL314885866616438590863867,Mobile,MOB-IOS-273CF373,2829.4,EUR,False,DE382067883414051772552638,Mrs Melissa Brooks,Mrs Melissa Brooks,367226.04
TX-008382,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-05T20:31:06+00:00,1080,HU505544599112186894135644,Branch,BRANCH-TERM-CACEFC80,130.48,EUR,False,IT386261817111112527204293,Benjamin Gillet,Benjamin Gillet,391251.69
TX-008472,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-06T01:55:37+00:00,1013,GR834996619563651637154832,Web,WEB-SAFARI-F8ACD4AC,4292.85,EUR,False,DK058068349524961566556335,Univ.Prof. Heimo Schenk,Univ.Prof. Heimo Schenk,310963.47
TX-008544,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-06T06:16:51+00:00,1040,MT604634144087270651739611,Mobile,MOB-IOS-EBCCC4DE,7469.28,EUR,True,NO239661641985888255936786,Jacques Merle-Roy,Jacques Merle-Roy,264823.29
TX-008551,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-06T06:44:15+00:00,1017,RO251416035061403237378200,Branch,BRANCH-TERM-BDC0D3FE,2894.57,EUR,False,GR644356022735306376013369,Dolores Iannuzzi,Dolores Iannuzzi,14719.04
TX-008745,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-07T03:49:11+00:00,1008,BE025570558190156218256455,Mobile,MOB-ANDROID-FADB4BC9,167.2,EUR,False,PT386146866438678053785525,Kieran Murphy,Kieran Murphy,230198.09
TX-008763,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-07T04:59:32+00:00,1075,CY241038384486536641337697,Web,WEB-CHROME-E4377FEA,1544.48,EUR,False,SK790730117786441887921687,Mr Andrew Barker,Mr Andrew Barker,491122.15
TX-008854,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-07T18:59:06+00:00,1085,CY570412606894103713817719,Branch,BRANCH-TERM-CABA3F3C,695.92,EUR,False,BG124592910772916168373495,Janne Bernaards,Janne Bernaards,109562.28
TX-008907,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-07T23:00:00+00:00,2059,PL988721024110218131688419,Mobile,MOB-ANDROID-E3AFF2FE,3559.81,EUR,False,DE711932507516575652891297,Univ.Prof. Theo Trub,Univ.Prof. Theo Trub,431682.45
TX-008975,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-08T03:01:21+00:00,1020,EE287563434322585512452474,Branch,BRANCH-TERM-B8F140CC,361.93,EUR,False,BG916917054713038912139267,Antonietta Cavalcanti,Antonietta Cavalcanti,184876.99
TX-008980,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-08T03:33:35+00:00,1068,DK229919426295735325409489,Mobile,MOB-ANDROID-4AEAEECE,201.78,EUR,True,HU880153569776710487567449,Laura Malaparte,Laura Malaparte,467007.9
TX-009019,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-08T06:42:00+00:00,1039,EE643503212307137588080098,Mobile,MOB-ANDROID-EBBE9CFB,100.17,EUR,False,LV858741162127707569194890,Ansaldo Mascagni,Ansaldo Mascagni,401529.64
TX-009070,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-08T18:35:41+00:00,1003,NL596237088409572486117574,Branch,BRANCH-TERM-E5CBE2CD,4687.85,EUR,False,GR956486502011820302129756,Diana Taylor-Hammond,Diana Taylor-Hammond,76521.94
TX-009074,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-08T19:00:00+00:00,2041,PL463344764222452769161083,Web,WEB-CHROME-DEEF5A58,10875.13,EUR,False,DE075634682461025742456940,Roland Gauthier,Roland Gauthier,465591.17
TX-009238,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-09T04:38:23+00:00,1045,IE894235988126851882729149,Mobile,MOB-ANDROID-2AAF6407,2168.91,EUR,False,SK742244950835523998945108,Lilia Fátima Sevillano Armengol,Lilia Fátima Sevillano Armengol,179989.93
TX-009311,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-09T12:00:00+00:00,2229,PL470191239683814808030226,Branch,BRANCH-TERM-3C6DD67A,12274.93,EUR,False,DE561277140096364468825986,Miss Eleanor Wells,Miss Eleanor Wells,248294.76
TX-009402,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-09T22:42:17+00:00,1041,LV654956686104320534080886,Phone,PHONE-IVR-EE30BADC,443.47,EUR,False,SI866194153886917401221991,Laure Berthelot de Blondel,Laure Berthelot de Blondel,95996.84
TX-009458,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-10T01:32:18+00:00,1094,SK358190947434392416664840,Phone,PHONE-IVR-FCBCDCF8,1540.33,EUR,False,CZ249512534346021660832798,Dr. Paul Dobes B.Sc.,Dr. Paul Dobes B.Sc.,394179.19
TX-009483,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-10T02:44:56+00:00,1091,SE967190566037373294991202,ATM,ATM-A20E36F0,1296.63,EUR,False,GR268272255483084944801837,Jolanda Niemeier,Jolanda Niemeier,31072.69
TX-009535,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-10T07:00:00+00:00,2042,PL540054127129708959636869,Branch,BRANCH-TERM-E4959A48,4265.29,EUR,False,DE655874624373575233541737,Ing. Heinz-Joachim Eigenwillig MBA.,Ing. Heinz-Joachim Eigenwillig MBA.,223084.33
TX-009580,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-10T18:00:00+00:00,2226,PL508427661158577905715106,Branch,BRANCH-TERM-D9CDAFBD,4103.4,EUR,False,DE672815001974113910983966,Univ.Prof. Sylvester Schuster,Univ.Prof. Sylvester Schuster,148290.25
TX-009700,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-11T03:30:20+00:00,1064,HR912020475089421167938493,ATM,ATM-FDE6ACF6,1600.12,EUR,False,PL089235115480150641092260,Benjamin Couturier,Benjamin Couturier,48497.29
TX-009719,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-11T04:41:13+00:00,1076,DE526594742687446267709445,Mobile,MOB-ANDROID-E54AFA34,2306.87,EUR,False,LU589679045921954323938669,Femke Lorreijn-Heerschop,Femke Lorreijn-Heerschop,44025.87
TX-009839,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-11T21:36:51+00:00,1046,HR269309867128617400285751,Mobile,MOB-ANDROID-C9CEB142,1291.7,EUR,False,EE880336763879754181227723,Thijs Hanegraaff,Thijs Hanegraaff,11483.62
TX-009950,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-12T03:30:33+00:00,1093,GR183028198550171072146905,Mobile,MOB-IOS-6FA41378,719.56,EUR,False,AT304180946960969498320637,Aya van den Assem,Aya van den Assem,49312.75
TX-010011,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-12T16:00:00+00:00,2225,PL334819167759748365878584,Corporate API,CORPAPI-F3FDBECA,3127.78,EUR,False,DE486717305320773565899199,Tomasz Browarczyk,Tomasz Browarczyk,415507.95
TX-010118,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-12T23:56:51+00:00,1025,LV844894431144647002178808,Branch,BRANCH-TERM-A1FDCD7C,1087.81,EUR,False,LT118139599779447508589340,Tola Łyczek,Tola Łyczek,100381.65
TX-010119,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-13T00:00:00+00:00,2043,PL904882068763999816258460,Mobile,MOB-IOS-D46D73B1,8842.97,EUR,False,DE865627781489112185625036,Dipl.-Ing. Karolin Rörricht,Dipl.-Ing. Karolin Rörricht,285062.44
TX-010190,R12,2,12,Payment amount deviates strongly from user's statistical pattern. z-score is above 3 threshold,24,2026-02-13T04:47:03+00:00,1083,IT851663077476844588096687,Corporate API,CORPAPI-A8EAED12,1580.25,EUR,True,SK487836847510045022985707,Maria Davis,Maria Davis,281004.46
